username,period,source_year,source_url,length,length_short,length_long,has_digits,ends_with_digits,digit_ratio,has_underscore,has_dash,has_dot,has_special,separator_count,all_lowercase,has_uppercase,all_caps,camelCase,capitalized,contains_birth_year,contains_2k_year,has_leet,pattern_xX,triple_word_sep,word_count,mask_name_year,mask_first_last_dot,mask_first_last_dash,mask_camelCase,mask_CamelCase,mask_word_word,mask_wordNNN,mask_Word,mask_word,mask_starts_spec,mask_digit_heavy,alphanumeric_mix,primary_mask
A.Bettik,2015-2019,2015,Slashdot,8,False,False,False,False,0.0,False,False,True,False,1,False,True,False,False,True,False,False,False,False,False,1,False,True,False,False,False,False,False,False,False,False,False,False,first_last_dot
b_tterc_p,2015-2019,2019,HackerNews,9,False,False,False,False,0.0,True,False,False,False,2,True,False,False,False,False,False,False,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
0xdeaddead,2015-2019,2015,Slashdot,10,False,False,True,False,0.1,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
???,2015-2019,2019,Slashdot,3,True,False,False,False,0.0,False,False,False,True,0,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,True,False,False,starts_spec
0xG,2015-2019,2017,Slashdot,3,True,False,True,False,0.3333333333333333,False,False,False,False,0,False,True,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
JSeymourATL,2015-2019,2018,HackerNews,11,False,False,False,False,0.0,False,False,False,False,0,False,True,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
a3217055,2015-2019,2017,Slashdot,8,False,False,True,True,0.875,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,mixed
KingMob,2015-2019,2017,HackerNews,7,False,False,False,False,0.0,False,False,False,False,0,False,True,False,True,False,False,False,False,False,False,1,False,False,False,False,True,False,False,False,False,False,False,False,CamelCase
742Evergreen,2015-2019,2016,Slashdot,12,False,False,True,False,0.25,False,False,False,False,0,False,True,False,False,True,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
morpher,2015-2019,2018,HackerNews,7,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
hdodov,2015-2019,2017,HackerNews,6,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
tomhoward,2015-2019,2017,HackerNews,9,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
scotty79,2015-2019,2016,HackerNews,8,False,False,True,True,0.25,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,True,False,False,False,False,False,wordNNN
aardwolf204,2015-2019,2015,Slashdot,11,False,False,True,True,0.2727272727272727,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,True,False,False,False,False,False,wordNNN
arctux,2015-2019,2017,HackerNews,6,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
foobar0101,2015-2019,2017,HackerNews,10,False,False,True,True,0.4,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,True,False,False,False,False,False,wordNNN
whoishiring,2015-2019,2017,HackerNews,11,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
(void*)cheerio,2015-2019,2017,Slashdot,14,False,True,False,False,0.0,False,False,False,True,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,True,False,False,starts_spec
Fnoord,2015-2019,2019,HackerNews,6,True,False,False,False,0.0,False,False,False,False,0,False,True,False,False,True,False,False,False,False,False,1,False,False,False,False,False,False,False,True,False,False,False,False,Word
10Ghz,2015-2019,2016,Slashdot,5,True,False,True,False,0.4,False,False,False,False,0,False,True,False,False,True,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
cbsmith,2015-2019,2018,HackerNews,7,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
486Hawk,2015-2019,2016,Slashdot,7,False,False,True,False,0.42857142857142855,False,False,False,False,0,False,True,False,False,True,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
drcoopster,2015-2019,2018,HackerNews,10,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
MONSTROSITY,2015-2019,2015,HackerNews,11,False,False,False,False,0.0,False,False,False,False,0,False,True,True,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
wallflower,2015-2019,2019,HackerNews,10,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
0rionx,2015-2019,2019,Slashdot,6,True,False,True,False,0.16666666666666666,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
jcadam,2015-2019,2015,HackerNews,6,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
bibabo,2015-2019,2015,HackerNews,6,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
313373_bot,2015-2019,2015,Slashdot,10,False,False,True,False,0.6,True,False,False,False,1,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
auserperson,2015-2019,2019,HackerNews,11,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
3CRanch,2015-2019,2016,Slashdot,7,False,False,True,False,0.14285714285714285,False,False,False,False,0,False,True,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
ghostDancer,2015-2019,2018,HackerNews,11,False,False,False,False,0.0,False,False,False,False,0,False,True,False,True,False,False,False,False,False,False,1,False,False,False,True,False,False,False,False,False,False,False,False,camelCase
mutagen,2015-2019,2018,HackerNews,7,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
aadolfst015879,2015-2019,2018,Slashdot,14,False,True,True,True,0.42857142857142855,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
Aardpig,2015-2019,2015,Slashdot,7,False,False,False,False,0.0,False,False,False,False,0,False,True,False,False,True,False,False,False,False,False,1,False,False,False,False,False,False,False,True,False,False,False,False,Word
bitxbitxbitcoin,2015-2019,2018,HackerNews,15,False,True,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
s_dev,2015-2019,2016,HackerNews,5,True,False,False,False,0.0,True,False,False,False,1,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,True,False,False,False,False,False,False,word_word
5Wresistor,2015-2019,2019,Slashdot,10,False,False,True,False,0.1,False,False,False,False,0,False,True,False,False,True,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
jrochkind1,2015-2019,2017,HackerNews,10,False,False,True,True,0.1,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,True,False,False,False,False,False,wordNNN
steveklabnik,2015-2019,2016,HackerNews,12,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
donretag,2015-2019,2017,HackerNews,8,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
1101z,2015-2019,2019,Slashdot,5,True,False,True,False,0.8,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,mixed
Nadya,2015-2019,2018,HackerNews,5,True,False,False,False,0.0,False,False,False,False,0,False,True,False,False,True,False,False,False,False,False,1,False,False,False,False,False,False,False,True,False,False,False,False,Word
chmln,2015-2019,2018,HackerNews,5,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
SideburnsOfDoom,2015-2019,2019,HackerNews,15,False,True,False,False,0.0,False,False,False,False,0,False,True,False,True,False,False,False,False,False,False,1,False,False,False,False,True,False,False,False,False,False,False,False,CamelCase
TeMPOraL,2015-2019,2018,HackerNews,8,False,False,False,False,0.0,False,False,False,False,0,False,True,False,True,False,False,False,False,False,False,1,False,False,False,False,True,False,False,False,False,False,False,False,CamelCase
_newwave_,2015-2019,2015,Slashdot,9,False,False,False,False,0.0,True,False,False,False,2,True,False,False,False,False,False,False,False,False,True,1,False,False,False,False,False,False,False,False,False,True,False,False,starts_spec
3dgrafx,2015-2019,2016,Slashdot,7,False,False,True,False,0.14285714285714285,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
nitwit005,2015-2019,2017,HackerNews,9,False,False,True,True,0.3333333333333333,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,True,False,False,False,False,False,wordNNN
wmt,2015-2019,2017,HackerNews,3,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
